position,GenIII_05,GenIII_06,GenIII_07,GenIII_08,GenIII_09,GenIII_10,GenIII_11,GenIII_12,GenIII_13,GenIII_14,GenIII_15,GenIII_50,GenIII_16,GenIII_49,GenIII_17,GenIII_51,GenIII_18,GenIII_59,GenIII_19,GenIII_20,GenIII_21,GenIII_22,GenIII_23,GenIII_24,GenIII_25,GenIII_52,GenIII_26,GenIII_58,GenIII_27,GenIII_28,GenIII_29,GenIII_30,GenIII_31,GenIII_53,GenIII_32,GenIII_57,GenIII_33,GenIII_34,GenIII_35,GenIII_36,GenIII_37,GenIII_38,GenIII_39,GenIII_54,GenIII_40,GenIII_56,GenIII_41,GenIII_55,GenIII_42,GenIII_60,GenIII_43,GenIII_44,GenIII_45,GenIII_46,GenIII_47,GenIII_48,GenIII_00
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.95545,-0.867958,2.545009,2.572338,0,0,2.770633,2.770633,-3.274211,-3.352263,-1.779329,-1.813165,0.690755,0.690755,0.668337,0.668337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.885091,-0.785282,2.165894,2.195202,0,0,3.095174,3.095174,-2.975391,-3.063753,-2.172608,-2.199225,0.785683,0.785683,0.76031,0.76031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.78314,-0.681117,1.776428,1.799433,0,0,3.376248,3.376248,-2.645223,-2.736213,-2.556528,-2.565805,0.86029,0.86029,0.832237,0.832237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.662302,-0.566797,1.382821,1.391565,0,0,3.616342,3.616342,-2.28069,-2.36865,-2.92345,-2.907625,0.905557,0.905557,0.875244,0.875244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.565226,-0.478823,1.088594,1.083775,0,0,3.769061,3.769061,-1.985313,-2.068521,-3.181122,-3.143984,0.917219,0.917219,0.88513,0.88513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.42785,-0.358304,0.710394,0.683302,0,0,3.92702,3.92702,-1.575526,-1.651219,-3.491879,-3.425068,0.905062,0.905062,0.871029,0.871029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.290361,-0.240403,0.355703,0.304882,0,0,4.03303,4.03303,-1.15149,-1.219479,-3.756933,-3.661688,0.857583,0.857583,0.821911,0.821911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165532,-0.135678,0.029923,-0.044494,0,0,4.089095,4.089095,-0.710209,-0.770754,-3.967417,-3.848651,0.765282,0.765282,0.729406,0.729406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086384,-0.070851,-0.191579,-0.282246,0,0,4.097108,4.097108,-0.367156,-0.423948,-4.083303,-3.950974,0.662923,0.662923,0.627555,0.627555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.442415,-0.549559,0,0,4.057081,4.057081,0.084251,0.031052,-4.174452,-4.032085,0.488388,0.488388,0.454892,0.454892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.623066,-0.739866,0,0,3.976772,3.976772,0.529735,0.476905,-4.207633,-4.066276,0.246113,0.246113,0.21602,0.21602,0.062386,0.068096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.760761,-0.880752,0,0,3.83714,3.83714,0.969538,0.915522,-4.173052,-4.040261,-0.049921,-0.049921,-0.074163,-0.074163,0.141095,0.154724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.838471,-0.957396,0,0,3.694873,3.694873,1.295926,1.239712,-4.103969,-3.981995,-0.301489,-0.301489,-0.320263,-0.320263,0.208324,0.228911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.902077,-1.014964,0,0,3.460762,3.460762,1.711705,1.652411,-3.965397,-3.860518,-0.664751,-0.664751,-0.674486,-0.674486,0.309909,0.341929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.923753,-1.02729,0,0,3.180209,3.180209,2.107544,2.044009,-3.778698,-3.692226,-1.053447,-1.053447,-1.052233,-1.052233,0.42279,0.465043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.912062,-1.003419,0,0,2.855193,2.855193,2.490003,2.421333,-3.544788,-3.476455,-1.461947,-1.461947,-1.448672,-1.448672,0.536614,0.590255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.883668,-0.965317,0,0,2.58335,2.58335,2.767921,2.693332,-3.339799,-3.284128,-1.775375,-1.775375,-1.752605,-1.752605,0.620597,0.682592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.816049,-0.883792,0,0,2.190896,2.190896,3.11598,3.033216,-3.040343,-2.998045,-2.193898,-2.193898,-2.158097,-2.158097,0.731613,0.803826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.719722,-0.774022,0,0,1.768803,1.768803,3.43962,3.346445,-2.713679,-2.680246,-2.605466,-2.605466,-2.556974,-2.556974,0.836008,0.916939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.606971,-0.648926,0,0,1.325515,1.325515,3.736892,3.631668,-2.355305,-2.327453,-3.001404,-3.001404,-2.941799,-2.941799,0.921863,1.009055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.517555,-0.551155,0,0,0.986373,0.986373,3.938062,3.823043,-2.064066,-2.039285,-3.281426,-3.281426,-3.215093,-3.215093,0.967585,1.057577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.391151,-0.414544,0,0,0.543327,0.543327,4.162009,4.036501,-1.659372,-1.636864,-3.622403,-3.622403,-3.548407,-3.548407,1.004288,1.093376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264864,-0.279725,0,0,0.123844,0.123844,4.330394,4.195907,-1.237719,-1.21582,-3.914537,-3.914537,-3.838462,-3.838462,1.001771,1.088961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150849,-0.158776,0,0,-0.261657,-0.261657,4.43718,4.299083,-0.791453,-0.770188,-4.149964,-4.149964,-4.075236,-4.075236,0.949611,1.028619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07911,-0.08303,0,0,-0.521126,-0.521126,4.471402,4.334202,-0.439567,-0.419602,-4.281138,-4.281138,-4.211167,-4.211167,0.871367,0.940554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.806322,-0.806322,4.443605,4.315985,0.033256,0.052352,-4.387006,-4.387006,-4.327368,-4.327368,0.718002,0.769284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.998463,-0.998463,4.346233,4.238518,0.508044,0.52677,-4.434883,-4.434883,-4.39029,-4.39029,0.475218,0.503197,0.094112,0.087942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.128468,-1.128468,4.163684,4.083876,0.985086,1.003832,-4.408689,-4.408689,-4.382185,-4.382185,0.164324,0.165768,0.213708,0.200114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.190742,-1.190742,3.975665,3.921011,1.341671,1.361079,-4.34219,-4.34219,-4.330393,-4.330393,-0.106305,-0.125793,0.314701,0.295215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.223244,-1.223244,3.669489,3.649804,1.798934,1.819834,-4.201585,-4.201585,-4.20714,-4.20714,-0.502372,-0.54731,0.463703,0.437359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.205232,-1.205232,3.309963,3.325386,2.231767,2.254659,-4.006871,-4.006871,-4.027807,-4.027807,-0.928144,-0.995077,0.621389,0.589187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.149169,-1.149169,2.907551,2.953048,2.643946,2.668067,-3.759726,-3.759726,-3.790822,-3.790822,-1.376563,-1.458463,0.773952,0.73964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.088528,-1.088528,2.582417,2.647527,2.936511,2.961296,-3.541536,-3.541536,-3.57705,-3.57705,-1.719924,-1.807788,0.880592,0.845245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.978322,-0.978322,2.134734,2.213885,3.292429,3.314376,-3.220025,-3.220025,-3.255279,-3.255279,-2.175048,-2.261364,1.009798,0.977662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.844322,-0.844322,1.679707,1.759039,3.607912,3.622422,-2.866885,-2.866885,-2.895745,-2.895745,-2.617657,-2.691109,1.116008,1.09115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.699597,-0.699597,1.22419,1.291255,3.884801,3.886779,-2.478677,-2.478677,-2.497022,-2.497022,-3.038902,-3.091383,1.188512,1.173467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.58974,-0.58974,0.886804,0.938797,4.064386,4.054551,-2.164728,-2.164728,-2.173312,-2.173312,-3.334275,-3.367687,1.216127,1.209062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.440368,-0.440368,0.457074,0.483867,4.257267,4.228393,-1.729491,-1.729491,-1.724527,-1.724527,-3.688366,-3.695255,1.220813,1.222888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.295156,-0.295156,0.058674,0.057574,4.391025,4.342679,-1.277302,-1.277302,-1.259322,-1.259322,-3.988068,-3.970556,1.181521,1.191415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16649,-0.16649,-0.303271,-0.32949,4.465779,4.39913,-0.805778,-0.805778,-0.775811,-0.775811,-4.222897,-4.186682,1.089843,1.102186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086639,-0.086639,-0.546399,-0.58808,4.479516,4.400712,-0.438784,-0.438784,-0.400857,-0.400857,-4.349429,-4.303982,0.981424,0.992099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.816141,-0.869954,4.432468,4.342574,0.047745,0.047745,0.095715,0.095715,-4.442606,-4.393376,0.790376,0.792882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.001351,-1.054017,4.328569,4.236346,0.526179,0.526179,0.583808,0.583808,-4.472625,-4.431204,0.514206,0.500843,0.096873,0.093086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.135295,-1.176149,4.147801,4.060576,0.998099,0.998099,1.065347,1.065347,-4.425334,-4.398859,0.174565,0.141143,0.219206,0.211728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.206924,-1.232964,3.964864,3.886775,1.346962,1.346962,1.421369,1.421369,-4.341604,-4.330364,-0.114104,-0.164535,0.322024,0.311837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.255015,-1.257112,3.669897,3.608191,1.788145,1.788145,1.871408,1.871408,-4.17989,-4.1891,-0.528522,-0.600284,0.473456,0.461261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.256399,-1.231705,3.324392,3.282712,2.204043,2.204043,2.29397,2.29397,-3.966592,-3.995657,-0.967673,-1.057162,0.63231,0.619879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.220114,-1.169184,2.936304,2.917081,2.598719,2.598719,2.692364,2.692364,-3.706416,-3.75172,-1.422117,-1.52407,0.785534,0.775455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17135,-1.10405,2.622025,2.619283,2.880167,2.880167,2.971942,2.971942,-3.483543,-3.536327,-1.765994,-1.870449,0.890556,0.884888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.072433,-0.989291,2.18547,2.202207,3.225079,3.225079,3.308798,3.308798,-3.163738,-3.221354,-2.21461,-2.314919,1.016932,1.019794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.941431,-0.8527,1.737953,1.768721,3.536193,3.536193,3.601164,3.601164,-2.823599,-2.877642,-2.643619,-2.727812,1.118265,1.133631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.792075,-0.706682,1.286136,1.326025,3.814812,3.814812,3.852459,3.852459,-2.456541,-2.501737,-3.046126,-3.106434,1.184661,1.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.672828,-0.59679,0.948347,0.994617,4.001646,4.001646,4.010734,4.010734,-2.163459,-2.198036,-3.330081,-3.364644,1.210932,1.247486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.509812,-0.445519,0.520886,0.564657,4.200536,4.200536,4.178115,4.178115,-1.756117,-1.779201,-3.659434,-3.668843,1.203575,1.25704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.346799,-0.299925,0.121605,0.162104,4.345782,4.345782,4.289982,4.289982,-1.332732,-1.343501,-3.939968,-3.92346,1.158515,1.220125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199148,-0.170772,-0.241178,-0.207469,4.433921,4.433921,4.347402,4.347402,-0.886119,-0.884895,-4.16173,-4.122353,1.061174,1.126573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104646,-0.089786,-0.484045,-0.456931,4.457026,4.457026,4.353298,4.353298,-0.533354,-0.525376,-4.283213,-4.232647,0.950488,1.013613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.752565,-0.734724,4.419314,4.419314,4.304104,4.304104,-0.06147,-0.045363,-4.376955,-4.319671,0.762752,0.815627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.941165,-0.932474,4.32275,4.32275,4.21223,4.21223,0.424641,0.447777,-4.414618,-4.361108,0.490897,0.524838,0.094523,0.094523,0.080338,0.080338,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.076465,-1.07569,4.144462,4.144462,4.053402,4.053402,0.909105,0.939156,-4.382617,-4.340928,0.162539,0.171199,0.21684,0.21684,0.18577,0.18577,0,0,0,0,0,0,0,0,0,0,0
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.148304,-1.152986,3.962546,3.962546,3.892364,3.892364,1.271802,1.306856,-4.314186,-4.284232,-0.116214,-0.128174,0.319565,0.319565,0.27577,0.27577,0,0,0,0,0,0,0,0,0,0,0
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.199663,-1.209462,3.664503,3.664503,3.629019,3.629019,1.736281,1.779104,-4.172182,-4.160259,-0.515866,-0.555986,0.470514,0.470514,0.411438,0.411438,0,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.204315,-1.218415,3.314627,3.314627,3.316309,3.316309,2.175379,2.225917,-3.978657,-3.983876,-0.939964,-1.005126,0.627845,0.627845,0.557729,0.557729,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.171484,-1.187684,2.921495,2.921495,2.958454,2.958454,2.592045,2.649536,-3.734077,-3.75428,-1.381261,-1.466305,0.778409,0.778409,0.703722,0.703722,0,0,0,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.126102,-1.142802,2.603241,2.603241,2.662663,2.662663,2.887101,2.949004,-3.51843,-3.546913,-1.717515,-1.812153,0.880542,0.880542,0.80799,0.80799,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03168,-1.047532,2.162794,2.162794,2.241712,2.241712,3.244438,3.308401,-3.200111,-3.235725,-2.160549,-2.259919,1.000575,1.000575,0.939901,0.939901,0,0,0,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.905379,-0.919447,1.713194,1.713194,1.796171,1.796171,3.559482,3.620008,-2.850136,-2.887307,-2.590185,-2.683089,1.093077,1.093077,1.055633,1.055633,0,0,0,0,0,0,0,0,0,0,0
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.76061,-0.772684,1.261125,1.261125,1.334822,1.334822,3.834772,3.886416,-2.463659,-2.499644,-2.998225,-3.076886,1.148727,1.148727,1.142711,1.142711,0,0,0,0,0,0,0,0,0,0,0
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.646615,-0.656247,0.925672,0.925672,0.985623,0.985623,4.01217,4.054728,-2.151073,-2.184181,-3.284297,-3.34819,1.162901,1.162901,1.183302,1.183302,0,0,0,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.487267,-0.494315,0.497611,0.497611,0.532786,0.532786,4.201315,4.228604,-1.715613,-1.745692,-3.628189,-3.670561,1.149138,1.149138,1.205637,1.205637,0,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329915,-0.334444,0.099098,0.099098,0.10678,0.10678,4.332128,4.344146,-1.262318,-1.29043,-3.920195,-3.942457,1.094299,1.094299,1.183536,1.183536,0,0,0,0,0,0,0,0,0,0,0
