position,GenIII_05,GenIII_06,GenIII_07,GenIII_08,GenIII_09,GenIII_10,GenIII_11,GenIII_12,GenIII_13,GenIII_14,GenIII_15,GenIII_50,GenIII_16,GenIII_49,GenIII_17,GenIII_51,GenIII_18,GenIII_59,GenIII_19,GenIII_20,GenIII_21,GenIII_22,GenIII_23,GenIII_24,GenIII_25,GenIII_52,GenIII_26,GenIII_58,GenIII_27,GenIII_28,GenIII_29,GenIII_30,GenIII_31,GenIII_53,GenIII_32,GenIII_54,GenIII_33,GenIII_34,GenIII_35,GenIII_36,GenIII_37,GenIII_38,GenIII_39,GenIII_54,GenIII_40,GenIII_56,GenIII_41,GenIII_55,GenIII_42,GenIII_43,GenIII_44,GenIII_45,GenIII_46,GenIII_47,GenIII_48,GenIII_Shield
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.192384,1.193415,1.751948,1.751948,1.75081,1.75081,-1.660891,-1.67098,-3.323345,-3.322153,0.646646,0.645794,2.379973,2.379973,2.36714,2.36714,0,0,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892737,0.893967,1.94269,1.94269,1.941933,1.941933,-1.334371,-1.346814,-3.526867,-3.522597,0.471614,0.470005,2.470856,2.470856,2.455669,2.455669,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603495,0.604569,2.116689,2.116689,2.116918,2.116918,-1.01692,-1.032242,-3.687741,-3.680447,0.296205,0.293691,2.525949,2.525949,2.508272,2.508272,0,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339877,0.340558,2.267449,2.267449,2.26852,2.26852,-0.715853,-0.733612,-3.799557,-3.789379,0.116903,0.113541,2.548051,2.548051,2.528292,2.528292,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182909,0.183255,2.384618,2.384618,2.385871,2.385871,-0.482454,-0.501762,-3.852342,-3.840308,-0.050234,-0.053918,2.519973,2.519973,2.499163,2.499163,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.477,2.477,2.478072,2.478072,-0.228017,-0.24866,-3.863995,-3.850273,-0.242704,-0.246816,2.495647,2.495647,2.474001,2.474001,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502136,2.502136,2.502405,2.502405,-0.036547,-0.057656,-3.850179,-3.835939,-0.497758,-0.502116,2.403147,2.403147,2.381475,2.381475,0.183957,0.183957,0.181979,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.504702,2.504702,2.503225,2.503225,0.146069,0.124939,-3.779136,-3.765129,-0.782401,-0.78569,2.274388,2.274388,2.253541,2.253541,0.420876,0.420876,0.416276,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.512747,2.512747,2.509656,2.509656,0.307258,0.286495,-3.684492,-3.671133,-1.033029,-1.0353,2.133967,2.133967,2.114178,2.114178,0.608089,0.608089,0.601508,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.461015,2.461015,2.45583,2.45583,0.481206,0.461199,-3.522938,-3.511303,-1.350806,-1.351504,1.958594,1.958594,1.9405,1.9405,0.89916,0.89916,0.889647,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.372757,2.372757,2.365239,2.365239,0.654685,0.63547,-3.318554,-3.308857,-1.67724,-1.676096,1.767078,1.767078,1.750808,1.750808,1.20004,1.20004,1.187522,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.244784,2.244784,2.235488,2.235488,0.831488,0.812888,-3.077465,-3.070225,-2.005231,-2.001982,1.566712,1.566712,1.552508,1.552508,1.49544,1.49544,1.480211,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.141879,2.141879,2.131469,2.131469,0.99617,0.977838,-2.862756,-2.857542,-2.265586,-2.260419,1.388862,1.388862,1.376021,1.376021,1.685578,1.685578,1.668661,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.936438,1.936438,1.925277,1.925277,1.186938,1.168622,-2.572034,-2.569604,-2.577127,-2.569533,1.191207,1.191207,1.179765,1.179765,1.933182,1.933182,1.914463,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687243,1.687243,1.676343,1.676343,1.389654,1.370906,-2.263704,-2.263869,-2.869936,-2.859599,1.004761,1.004761,0.994251,0.994251,2.136464,2.136464,2.116801,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.406179,1.406179,1.396125,1.396125,1.597587,1.577782,-1.944442,-1.947444,-3.136317,-3.123709,0.827962,0.827962,0.817887,0.817887,2.295438,2.295438,2.275237,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.200251,1.200251,1.191121,1.191121,1.777399,1.756548,-1.68203,-1.688113,-3.326543,-3.310947,0.670347,0.670347,0.660143,0.660143,2.363518,2.363518,2.344093,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899626,0.899626,0.891948,0.891948,1.974069,1.953336,-1.360224,-1.369533,-3.530052,-3.51343,0.49867,0.49867,0.490543,0.490543,2.44964,2.44964,2.430319,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607957,0.607957,0.602995,0.602995,2.154516,2.131082,-1.047112,-1.056262,-3.691073,-3.673157,0.326969,0.326969,0.317362,0.317362,2.500852,2.500852,2.48211,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342587,0.342587,0.33965,0.33965,2.310402,2.285965,-0.748973,-0.760096,-3.802723,-3.783764,0.15011,0.15011,0.140826,0.140826,2.51976,2.51976,2.502112,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184514,0.184514,0.182676,0.182676,2.430788,2.405333,-0.516522,-0.529647,-3.856611,-3.836886,-0.015824,-0.015824,-0.024297,-0.024297,2.490277,2.490277,2.473806,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52392,2.498701,-0.262241,-0.275985,-3.867801,-3.848766,-0.208451,-0.208451,-0.216285,-0.216285,2.465935,2.465935,2.45045,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.547598,2.522903,-0.06862,-0.083153,-3.854799,-3.836931,-0.464928,-0.464928,-0.471371,-0.471371,2.375356,2.375356,2.36109,0.181081,0.182578,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.546568,2.523024,0.117876,0.102807,-3.785199,-3.769204,-0.752236,-0.752236,-0.756776,-0.756776,2.250787,2.250787,2.237796,0.414711,0.417984,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.551087,2.528504,0.283127,0.267705,-3.691463,-3.677411,-1.005242,-1.005242,-1.008196,-1.008196,2.11443,2.11443,2.102436,0.599289,0.604128,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493535,2.472649,0.462441,0.447444,-3.531213,-3.520121,-1.326496,-1.326496,-1.32762,-1.32762,1.944615,1.944615,1.933851,0.886644,0.893182,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3984,2.379619,0.641571,0.626857,-3.326744,-3.319099,-1.656778,-1.656778,-1.655372,-1.655372,1.75855,1.75855,1.748921,1.183803,1.192124,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26429,2.247711,0.822988,0.809315,-3.086288,-3.082234,-1.988987,-1.988987,-1.985603,-1.985603,1.563382,1.563382,1.554848,1.476567,1.486006,0,0,0,0,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.156978,2.141325,0.989261,0.978028,-2.869648,-2.869522,-2.251791,-2.251791,-2.246041,-2.246041,1.388052,1.388052,1.380266,1.665054,1.674648,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9464,1.93374,1.182289,1.172042,-2.578174,-2.580138,-2.565321,-2.565321,-2.559196,-2.559196,1.192695,1.192695,1.186406,1.91193,1.921409,0,0,0,0,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.693682,1.68329,1.38372,1.376451,-2.266777,-2.271733,-2.858902,-2.858902,-2.851859,-2.851859,1.006586,1.006586,1.001518,2.116382,2.124443,0,0,0,0,0
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.409925,1.401642,1.587787,1.583917,-1.943959,-1.951454,-3.125274,-3.125274,-3.117642,-3.117642,0.828096,0.828096,0.82425,2.277852,2.283658,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.202927,1.196095,1.763733,1.762357,-1.678951,-1.688096,-3.314644,-3.314644,-3.30679,-3.30679,0.66828,0.66828,0.665467,2.349203,2.353008,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900996,0.895965,1.955958,1.955303,-1.35344,-1.363644,-3.517529,-3.517529,-3.507742,-3.507742,0.494786,0.494786,0.4919,2.438837,2.439993,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608865,0.605584,2.12837,2.133585,-1.034889,-1.046804,-3.676881,-3.676881,-3.668668,-3.668668,0.317865,0.317865,0.317307,2.495811,2.493415,0,0,0,0,0
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343288,0.341275,2.278855,2.28586,-0.733675,-0.745546,-3.788305,-3.788305,-3.780521,-3.780521,0.136989,0.136989,0.137094,2.520943,2.515973,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184934,0.183989,2.39503,2.403061,-0.499293,-0.512037,-3.841561,-3.841561,-3.833169,-3.833169,-0.031685,-0.031685,-0.030504,2.495595,2.488382,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.485716,2.493663,-0.242575,-0.255158,-3.853615,-3.853615,-3.845151,-3.845151,-0.226934,-0.226934,-0.225349,2.475935,2.46664,0,0,0,0,0
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.509885,2.51612,-0.048242,-0.060046,-3.84319,-3.84319,-3.834184,-3.834184,-0.484458,-0.484458,-0.482667,2.391061,2.380741,0.179947,0.177004,0,0,0
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.511432,2.514856,0.137702,0.127073,-3.776169,-3.776169,-3.766914,-3.766914,-0.771573,-0.771573,-0.769365,2.270995,2.260279,0.411905,0.40534,0,0,0
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.519201,2.519706,0.30177,0.291882,-3.68483,-3.68483,-3.675414,-3.675414,-1.023736,-1.023736,-1.021415,2.13681,2.126424,0.595733,0.586139,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.467317,2.463723,0.478821,0.47036,-3.527575,-3.527575,-3.517907,-3.517907,-1.343255,-1.343255,-1.340903,1.968235,1.958335,0.883157,0.869211,0,0,0
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.379091,2.371275,0.654145,0.646966,-3.325705,-3.325705,-3.315995,-3.315995,-1.670483,-1.670483,-1.668209,1.780419,1.771407,1.182365,1.164136,0,0,0
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.251715,2.24017,0.831039,0.825004,-3.085681,-3.085681,-3.075977,-3.075977,-1.998619,-1.998619,-1.996391,1.580865,1.572267,1.478547,1.457269,0,0,0
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14925,2.135368,0.993643,0.988355,-2.869417,-2.869417,-2.860394,-2.860394,-2.257464,-2.257464,-2.254799,1.398571,1.391216,1.673289,1.648679,0,0,0
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.944052,1.928363,1.178449,1.173989,-2.573684,-2.573684,-2.565545,-2.565545,-2.565447,-2.565447,-2.562278,1.190681,1.183917,1.930449,1.903271,0,0,0
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.694976,1.679052,1.371278,1.367247,-2.256768,-2.256768,-2.250042,-2.250042,-2.852593,-2.852593,-2.848654,0.987936,0.981382,2.148921,2.120351,0,0,0
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.412983,1.39819,1.566627,1.562618,-1.927388,-1.927388,-1.922553,-1.922553,-3.112309,-3.112309,-3.107605,0.791657,0.78495,2.324966,2.296243,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206235,1.19296,1.737074,1.732752,-1.658153,-1.658153,-1.654859,-1.654859,-3.297158,-3.297158,-3.291667,0.620401,0.613704,2.405932,2.378032,0,0,0
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903149,0.892518,1.923649,1.918836,-1.328349,-1.328349,-1.327277,-1.327277,-3.495573,-3.495573,-3.489354,0.435385,0.428545,2.504055,2.478339,0,0,0
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610075,0.602582,2.098749,2.093102,-1.012135,-1.012135,-1.01321,-1.01321,-3.653909,-3.653909,-3.647531,0.258315,0.25123,2.558245,2.536161,0,0,0
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343037,0.338705,2.25816,2.251479,-0.717738,-0.717738,-0.720966,-0.720966,-3.767905,-3.767905,-3.761887,0.089483,0.082377,2.568555,2.551485,0,0,0
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184237,0.181939,2.388164,2.380424,-0.494312,-0.494312,-0.499089,-0.499089,-3.82711,-3.82711,-3.82189,-0.059525,-0.066343,2.522608,2.510368,0,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.508248,2.49914,-0.259763,-0.259763,-0.266195,-0.266195,-3.85317,-3.85317,-3.849935,-0.21102,-0.217279,2.458897,2.45429,0,0,0
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.568231,2.559092,-0.104989,-0.104989,-0.111199,-0.111199,-3.870979,-3.870979,-3.872916,-0.419574,-0.42157,2.293674,2.298371,0.083703,0.074509,0
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.618136,2.606952,0.035222,0.035222,0.028528,0.028528,-3.850804,-3.850804,-3.851773,-0.643965,-0.645646,2.078097,2.093334,0.191958,0.167387,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666973,2.654815,0.162923,0.162923,0.156624,0.156624,-3.793713,-3.793713,-3.796696,-0.833163,-0.832721,1.875741,1.898934,0.265383,0.229583,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.672706,2.659614,0.29134,0.29134,0.286051,0.286051,-3.695625,-3.695625,-3.70167,-1.076983,-1.07317,1.60355,1.636495,0.390977,0.340208,0
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.645291,2.630386,0.424775,0.424775,0.417839,0.417839,-3.562257,-3.562257,-3.571795,-1.327095,-1.316162,1.324161,1.363579,0.514536,0.449727,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.574938,2.560758,0.566866,0.566866,0.563748,0.563748,-3.396254,-3.396254,-3.407749,-1.57576,-1.566649,1.051937,1.098971,0.627341,0.551672,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.515245,2.50096,0.714995,0.714995,0.712981,0.712981,-3.238564,-3.238564,-3.25155,-1.76948,-1.758624,0.8511,0.900593,0.682758,0.601421,0
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.361068,2.347112,0.896789,0.896789,0.896126,0.896126,-3.031292,-3.031292,-3.045764,-2.01284,-2.000502,0.636105,0.685364,0.757432,0.673217,0
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.153704,2.140587,1.109944,1.109944,1.110636,1.110636,-2.807414,-2.807414,-2.822347,-2.248424,-2.235667,0.472967,0.517522,0.80172,0.720984,0
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.898485,1.886672,1.351713,1.351713,1.353461,1.353461,-2.571633,-2.571633,-2.586529,-2.478119,-2.465711,0.358803,0.394476,0.819655,0.747892,0
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.697552,1.686868,1.574054,1.574054,1.576561,1.576561,-2.367074,-2.367074,-2.38139,-2.647366,-2.635625,0.289225,0.316056,0.800126,0.738542,0
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374898,1.366002,1.853583,1.853583,1.857114,1.857114,-2.11421,-2.11421,-2.12728,-2.866362,-2.856216,0.243513,0.255878,0.781615,0.737238,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024449,1.018062,2.149946,2.149946,2.153411,2.153411,-1.855385,-1.855385,-1.866204,-3.081341,-3.072568,0.227835,0.221707,0.748647,0.724715,0
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655147,0.650947,2.458364,2.458364,2.463652,2.463652,-1.591173,-1.591173,-1.600091,-3.295583,-3.290371,0.230828,0.207413,0.706691,0.705037,0
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385328,0.382862,2.719221,2.719221,2.725006,2.725006,-1.367584,-1.367584,-1.375191,-3.450864,-3.447651,0.232844,0.194956,0.6526,0.669584,0
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.041235,3.041235,3.047692,3.047692,-1.096559,-1.096559,-1.102068,-3.660656,-3.660718,0.255601,0.197249,0.601117,0.642777,0
